"Date","Price","Open","High","Low","Vol.","Change %"
"12/28/2015","3,688.40","3,696.89","3,696.89","3,667.81","6.29M","-0.09%"
"12/24/2015","3,691.71","3,691.71","3,696.87","3,684.13","3.55M","0.06%"
"12/23/2015","3,689.51","3,641.48","3,693.46","3,639.09","16.08M","2.07%"
"12/22/2015","3,614.72","3,629.32","3,637.55","3,589.71","14.03M","0.01%"
"12/21/2015","3,614.23","3,642.38","3,676.30","3,614.23","19.12M","-0.95%"
"12/18/2015","3,648.77","3,660.50","3,685.93","3,641.92","30.11M","-0.74%"
"12/17/2015","3,676.09","3,673.06","3,709.84","3,669.28","23.63M","1.68%"
"12/16/2015","3,615.45","3,587.75","3,636.53","3,574.68","21.81M","0.93%"
"12/15/2015","3,582.18","3,517.20","3,585.55","3,512.44","24.17M","2.56%"
"12/14/2015","3,492.90","3,552.69","3,572.16","3,489.04","19.63M","-1.29%"
"12/11/2015","3,538.54","3,582.19","3,586.08","3,520.86","20.90M","-1.10%"
"12/10/2015","3,577.98","3,580.97","3,600.75","3,557.31","21.45M","-0.21%"
"12/09/2015","3,585.39","3,620.50","3,626.16","3,581.35","18.60M","-0.87%"
"12/08/2015","3,616.98","3,664.17","3,665.02","3,601.14","25.47M","-1.37%"
"12/07/2015","3,667.12","3,664.23","3,699.15","3,656.63","18.87M","0.71%"
"12/04/2015","3,641.28","3,637.67","3,653.08","3,616.95","23.20M","-0.18%"
"12/03/2015","3,647.71","3,724.53","3,772.94","3,647.71","28.65M","-2.28%"
"12/02/2015","3,732.94","3,743.44","3,754.01","3,724.84","17.41M","-0.30%"
"12/01/2015","3,744.10","3,767.00","3,773.73","3,733.86","20.31M","-0.45%"
"11/30/2015","3,760.89","3,748.22","3,768.94","3,736.44","41.06M","0.22%"
"11/27/2015","3,752.79","3,744.28","3,772.05","3,733.58","13.77M","0.00%"
"11/26/2015","3,752.71","3,712.09","3,752.71","3,709.03","17.67M","1.19%"
"11/25/2015","3,708.69","3,677.40","3,727.99","3,671.63","19.05M","0.99%"
"11/24/2015","3,672.45","3,680.70","3,681.90","3,640.83","18.41M","-0.55%"
"11/23/2015","3,692.64","3,697.44","3,716.35","3,680.00","13.13M","-0.27%"
"11/20/2015","3,702.62","3,706.18","3,714.82","3,681.12","15.58M","0.02%"
"11/19/2015","3,701.84","3,696.61","3,726.40","3,695.15","15.00M","0.50%"
"11/18/2015","3,683.38","3,674.62","3,692.52","3,672.31","18.12M","-0.32%"
"11/17/2015","3,695.04","3,651.48","3,695.04","3,646.30","18.92M","1.72%"
"11/16/2015","3,632.44","3,585.08","3,638.53","3,582.01","14.22M","0.81%"
"11/13/2015","3,603.18","3,602.47","3,620.35","3,582.33","16.33M","-0.17%"
"11/12/2015","3,609.24","3,651.38","3,666.06","3,599.86","20.84M","-1.27%"
"11/11/2015","3,655.69","3,625.90","3,671.30","3,621.18","20.40M","1.18%"
"11/10/2015","3,612.97","3,624.76","3,633.44","3,594.28","21.29M","-0.30%"
"11/09/2015","3,623.84","3,652.00","3,659.29","3,618.83","16.03M","-0.69%"
"11/06/2015","3,649.19","3,610.27","3,659.73","3,607.17","14.90M","1.36%"
"11/05/2015","3,600.24","3,628.51","3,628.68","3,593.98","18.75M","-0.26%"
"11/04/2015","3,609.71","3,611.45","3,636.20","3,603.70","14.20M","0.00%"
"11/03/2015","3,609.80","3,620.71","3,625.79","3,600.62","13.91M","-0.40%"
"11/02/2015","3,624.18","3,571.56","3,632.10","3,571.56","14.27M","0.67%"
"10/30/2015","3,600.20","3,594.37","3,611.09","3,575.52","13.40M","0.37%"
"10/29/2015","3,587.02","3,603.54","3,604.92","3,567.09","14.34M","0.21%"
"10/28/2015","3,579.36","3,528.79","3,581.49","3,526.87","13.29M","1.87%"
"10/27/2015","3,513.69","3,519.23","3,542.87","3,511.13","13.41M","-0.35%"
"10/26/2015","3,526.03","3,517.19","3,536.44","3,503.85","11.74M","0.13%"
"10/23/2015","3,521.52","3,483.11","3,531.62","3,478.35","19.89M","1.71%"
"10/22/2015","3,462.30","3,407.11","3,470.41","3,405.06","17.99M","1.03%"
"10/21/2015","3,427.15","3,445.83","3,449.86","3,418.53","14.68M","-0.20%"
"10/20/2015","3,434.00","3,439.46","3,460.37","3,423.44","13.10M","-0.16%"
"10/19/2015","3,439.42","3,426.62","3,454.00","3,425.35","9.98M","0.40%"
"10/16/2015","3,425.61","3,413.07","3,435.99","3,409.14","14.14M","0.76%"
"10/15/2015","3,399.62","3,401.54","3,404.42","3,383.73","16.14M","0.67%"
"10/14/2015","3,377.02","3,380.03","3,408.19","3,363.22","18.88M","-0.57%"
"10/13/2015","3,396.55","3,421.03","3,421.03","3,372.72","16.64M","-0.71%"
"10/12/2015","3,420.95","3,453.08","3,457.64","3,408.49","13.14M","-0.63%"
"10/09/2015","3,442.77","3,461.38","3,464.58","3,431.65","14.52M","0.19%"
"10/08/2015","3,436.18","3,440.26","3,452.60","3,419.63","13.53M","-0.11%"
"10/07/2015","3,440.02","3,465.85","3,487.30","3,434.72","18.47M","-0.21%"
"10/06/2015","3,447.09","3,433.51","3,465.06","3,418.66","13.66M","0.26%"
"10/05/2015","3,438.17","3,389.25","3,445.84","3,379.49","16.74M","2.85%"
"10/02/2015","3,342.93","3,356.17","3,384.09","3,291.95","18.00M","0.47%"
"10/01/2015","3,327.19","3,368.86","3,397.44","3,316.86","19.13M","-0.52%"
"09/30/2015","3,344.50","3,340.04","3,358.71","3,324.26","17.79M","1.45%"
"09/29/2015","3,296.76","3,284.31","3,327.10","3,271.84","16.92M","-0.64%"
"09/28/2015","3,317.89","3,376.14","3,387.82","3,317.83","16.36M","-1.79%"
"09/25/2015","3,378.52","3,342.05","3,393.75","3,337.79","17.76M","2.44%"
"09/24/2015","3,298.02","3,354.80","3,363.88","3,280.65","19.79M","-1.69%"
"09/23/2015","3,354.85","3,343.51","3,381.28","3,322.51","14.87M","0.26%"
"09/22/2015","3,346.05","3,447.65","3,449.93","3,341.11","18.40M","-2.91%"
"09/21/2015","3,446.42","3,418.08","3,462.99","3,411.28","14.76M","0.82%"
"09/18/2015","3,418.37","3,459.87","3,464.70","3,387.32","28.54M","-1.40%"
"09/17/2015","3,466.96","3,489.45","3,491.12","3,464.21","13.71M","-0.37%"
"09/16/2015","3,479.95","3,451.86","3,504.95","3,448.78","18.24M","1.65%"
"09/15/2015","3,423.34","3,414.61","3,434.47","3,383.11","15.84M","0.30%"
"09/14/2015","3,413.06","3,439.13","3,469.36","3,406.91","11.29M","-0.61%"
"09/11/2015","3,434.17","3,472.01","3,472.01","3,423.32","13.70M","-0.91%"
"09/10/2015","3,465.58","3,473.76","3,497.18","3,449.75","18.57M","-0.84%"
"09/09/2015","3,495.01","3,517.84","3,538.99","3,490.06","15.83M","1.27%"
"09/08/2015","3,451.23","3,427.81","3,488.07","3,427.81","14.65M","1.16%"
"09/07/2015","3,411.58","3,423.83","3,437.85","3,394.95","9.50M","0.38%"
"09/04/2015","3,398.66","3,440.93","3,442.17","3,386.70","19.08M","-1.63%"
"09/03/2015","3,454.98","3,446.31","3,473.83","3,421.66","20.75M","1.31%"
"09/02/2015","3,410.40","3,410.41","3,437.60","3,381.35","14.63M","0.67%"
"09/01/2015","3,387.69","3,434.23","3,439.50","3,364.99","16.09M","-2.18%"
"08/31/2015","3,463.12","3,459.20","3,467.77","3,436.11","12.86M","0.05%"
"08/28/2015","3,461.33","3,457.88","3,461.33","3,419.03","14.61M","0.51%"
"08/27/2015","3,443.67","3,415.01","3,458.42","3,404.45","19.66M","2.91%"
"08/26/2015","3,346.19","3,369.39","3,406.63","3,311.58","20.54M","-1.35%"
"08/25/2015","3,392.12","3,304.64","3,405.54","3,296.09","28.89M","3.87%"
"08/24/2015","3,265.59","3,318.46","3,352.83","3,175.25","40.67M","-4.99%"
"08/21/2015","3,437.23","3,494.88","3,535.81","3,437.23","21.44M","-3.01%"
"08/20/2015","3,544.02","3,585.66","3,605.17","3,537.73","15.64M","-1.48%"
"08/19/2015","3,597.43","3,643.31","3,647.06","3,597.43","11.93M","-1.61%"
"08/18/2015","3,656.13","3,641.59","3,664.03","3,638.87","12.65M","0.25%"
"08/17/2015","3,647.06","3,670.31","3,680.80","3,620.46","12.24M","-0.03%"
"08/14/2015","3,648.08","3,674.89","3,691.86","3,642.14","12.19M","-0.66%"
"08/13/2015","3,672.35","3,682.06","3,705.31","3,664.88","13.65M","0.97%"
"08/12/2015","3,637.13","3,726.31","3,726.41","3,628.93","21.20M","-3.03%"
"08/11/2015","3,750.84","3,795.12","3,797.00","3,749.09","19.89M","-1.53%"
"08/10/2015","3,808.97","3,814.09","3,815.66","3,776.19","10.87M","0.31%"
"08/07/2015","3,797.04","3,835.61","3,835.61","3,796.49","15.07M","-1.16%"
"08/06/2015","3,841.48","3,847.55","3,853.21","3,834.91","11.17M","0.27%"
"08/05/2015","3,831.25","3,811.66","3,843.07","3,811.26","12.79M","0.79%"
"08/04/2015","3,801.21","3,796.60","3,804.00","3,778.11","12.74M","0.05%"
"08/03/2015","3,799.34","3,769.88","3,802.88","3,766.90","13.81M","0.98%"
"07/31/2015","3,762.64","3,759.96","3,762.64","3,736.28","14.75M","0.96%"
"07/30/2015","3,726.85","3,729.72","3,732.87","3,704.45","20.81M","0.20%"
"07/29/2015","3,719.38","3,724.24","3,734.42","3,701.26","16.02M","0.00%"
"07/28/2015","3,719.40","3,704.61","3,726.25","3,684.34","16.64M","0.49%"
"07/27/2015","3,701.38","3,752.11","3,757.06","3,699.59","13.82M","-1.89%"
"07/24/2015","3,772.62","3,787.90","3,809.18","3,769.09","11.08M","-0.78%"
"07/23/2015","3,802.38","3,827.11","3,827.11","3,788.09","9.49M","-0.10%"
"07/22/2015","3,806.09","3,808.36","3,830.62","3,799.85","10.82M","-0.43%"
"07/21/2015","3,822.62","3,852.12","3,859.70","3,816.97","9.64M","-0.69%"
"07/20/2015","3,849.12","3,844.28","3,867.21","3,840.43","9.25M","0.39%"
"07/17/2015","3,834.35","3,845.58","3,851.01","3,828.23","12.12M","-0.06%"
"07/16/2015","3,836.47","3,803.99","3,845.43","3,799.50","13.64M","1.29%"
"07/15/2015","3,787.60","3,754.69","3,790.18","3,753.99","11.11M","0.83%"
"07/14/2015","3,756.25","3,746.81","3,756.25","3,731.83","10.96M","0.20%"
"07/13/2015","3,748.87","3,707.00","3,752.35","3,707.00","13.95M","2.02%"
"07/10/2015","3,674.60","3,652.49","3,680.13","3,638.12","15.88M","2.38%"
"07/09/2015","3,589.22","3,514.35","3,596.57","3,513.15","13.76M","2.46%"
"07/08/2015","3,503.10","3,482.61","3,518.24","3,479.46","15.44M","0.64%"
"07/07/2015","3,480.86","3,549.19","3,549.19","3,480.12","18.04M","-1.58%"
"07/06/2015","3,536.87","3,532.26","3,573.66","3,530.48","15.25M","-1.53%"
"07/03/2015","3,591.97","3,621.00","3,625.47","3,576.88","10.86M","-0.89%"
"07/02/2015","3,624.27","3,647.04","3,655.41","3,621.90","13.63M","-0.46%"
"07/01/2015","3,641.09","3,610.84","3,667.05","3,589.85","19.28M","1.86%"
"06/30/2015","3,574.70","3,604.51","3,632.44","3,574.70","21.01M","-1.28%"
"06/29/2015","3,621.09","3,550.64","3,660.52","3,550.64","19.16M","-2.64%"
"06/26/2015","3,719.44","3,693.43","3,736.93","3,683.43","13.87M","0.22%"
"06/25/2015","3,711.31","3,687.34","3,742.69","3,685.91","15.61M","-0.23%"
"06/24/2015","3,719.88","3,742.72","3,750.88","3,704.73","17.96M","-0.66%"
"06/23/2015","3,744.68","3,710.80","3,763.00","3,700.16","15.22M","1.77%"
"06/22/2015","3,679.44","3,649.30","3,683.00","3,638.22","17.43M","2.52%"
"06/19/2015","3,589.07","3,585.86","3,627.93","3,581.10","25.67M","0.14%"
"06/18/2015","3,584.11","3,557.30","3,584.15","3,518.47","13.53M","0.47%"
"06/17/2015","3,567.51","3,595.20","3,606.05","3,553.88","12.60M","-0.66%"
"06/16/2015","3,591.25","3,547.91","3,599.82","3,526.09","14.77M","0.51%"
"06/15/2015","3,573.19","3,590.94","3,598.60","3,569.91","12.20M","-1.61%"
"06/12/2015","3,631.76","3,662.90","3,664.89","3,606.97","15.88M","-1.10%"
"06/11/2015","3,672.07","3,663.29","3,701.23","3,655.75","14.82M","0.23%"
"06/10/2015","3,663.76","3,605.85","3,669.81","3,597.31","17.97M","1.49%"
"06/09/2015","3,609.88","3,606.24","3,621.64","3,568.63","18.66M","-0.33%"
"06/08/2015","3,621.89","3,653.44","3,655.99","3,621.89","13.36M","-0.68%"
"06/05/2015","3,646.69","3,676.20","3,677.76","3,632.19","12.75M","-1.23%"
"06/04/2015","3,692.07","3,708.55","3,716.97","3,664.26","15.04M","-0.80%"
"06/03/2015","3,721.76","3,710.51","3,750.20","3,702.59","14.13M","0.87%"
"06/02/2015","3,689.59","3,711.94","3,713.55","3,666.74","13.83M","-0.29%"
"06/01/2015","3,700.43","3,717.97","3,728.99","3,694.92","10.64M","-0.22%"
"05/29/2015","3,708.66","3,754.59","3,757.95","3,707.97","18.68M","-1.20%"
"05/28/2015","3,753.62","3,743.53","3,761.40","3,733.59","11.72M","-0.20%"
"05/27/2015","3,761.09","3,722.76","3,766.13","3,712.51","14.19M","1.25%"
"05/26/2015","3,714.72","3,741.39","3,755.21","3,706.53","11.57M","-0.84%"
"05/25/2015","3,746.30","3,762.52","3,763.62","3,737.04","3.63M","-0.52%"
"05/22/2015","3,765.90","3,763.48","3,778.34","3,757.02","10.47M","0.10%"
"05/21/2015","3,762.08","3,746.20","3,762.08","3,739.37","10.25M","0.27%"
"05/20/2015","3,752.09","3,746.77","3,759.10","3,732.95","12.89M","0.28%"
"05/19/2015","3,741.68","3,698.71","3,745.12","3,697.50","17.09M","1.52%"
"05/18/2015","3,685.78","3,676.27","3,693.59","3,640.84","11.00M","0.32%"
"05/15/2015","3,674.05","3,690.16","3,704.78","3,660.49","13.66M","-0.16%"
"05/14/2015","3,679.90","3,648.98","3,687.02","3,634.28","11.31M","0.60%"
"05/13/2015","3,657.91","3,680.41","3,696.98","3,650.28","21.92M","-0.34%"
"05/12/2015","3,670.56","3,685.05","3,694.29","3,650.84","17.63M","-0.45%"
"05/11/2015","3,687.19","3,669.27","3,693.45","3,665.18","15.05M","0.94%"
"05/08/2015","3,652.87","3,625.84","3,656.18","3,603.82","17.33M","1.89%"
"05/07/2015","3,585.26","3,581.27","3,593.06","3,532.39","19.91M","-0.10%"
"05/06/2015","3,589.00","3,593.92","3,607.66","3,569.52","21.76M","-0.31%"
"05/05/2015","3,600.20","3,668.78","3,697.15","3,599.65","21.76M","-1.97%"
"05/04/2015","3,672.52","3,671.26","3,690.79","3,651.25","13.64M","-0.05%"
"04/30/2015","3,674.18","3,687.20","3,708.94","3,660.02","18.97M","-0.79%"
"04/29/2015","3,703.43","3,790.17","3,802.23","3,703.43","17.79M","-2.60%"
"04/28/2015","3,802.25","3,841.41","3,843.74","3,775.41","15.86M","-1.09%"
"04/27/2015","3,844.26","3,802.68","3,850.23","3,772.12","14.90M","1.16%"
"04/24/2015","3,800.13","3,796.41","3,807.54","3,774.04","13.21M","0.37%"
"04/23/2015","3,786.28","3,797.95","3,806.20","3,756.77","13.94M","-0.21%"
"04/22/2015","3,794.29","3,824.02","3,841.35","3,774.93","11.85M","-0.89%"
"04/21/2015","3,828.36","3,841.89","3,868.91","3,808.16","11.20M","0.05%"
"04/20/2015","3,826.28","3,798.11","3,835.10","3,798.11","11.17M","1.08%"
"04/17/2015","3,785.49","3,850.90","3,862.20","3,779.73","17.23M","-1.92%"
"04/16/2015","3,859.43","3,890.60","3,891.18","3,855.59","12.59M","-0.91%"
"04/15/2015","3,895.02","3,894.11","3,903.65","3,883.82","12.77M","0.16%"
"04/14/2015","3,888.86","3,895.30","3,910.33","3,872.85","13.56M","-0.36%"
"04/13/2015","3,902.74","3,902.63","3,908.76","3,891.90","11.01M","-0.08%"
"04/10/2015","3,905.71","3,880.44","3,905.71","3,879.02","14.13M","0.88%"
"04/09/2015","3,871.66","3,839.76","3,871.66","3,838.29","12.38M","1.06%"
"04/08/2015","3,831.09","3,838.39","3,853.02","3,827.79","14.57M","-0.21%"
"04/07/2015","3,839.11","3,795.02","3,846.49","3,781.06","17.57M","1.74%"
"04/02/2015","3,773.31","3,745.18","3,773.31","3,744.88","10.49M","0.82%"
"04/01/2015","3,742.62","3,717.86","3,774.36","3,716.55","14.69M","0.45%"
"03/31/2015","3,725.82","3,758.25","3,779.75","3,722.22","15.94M","-0.99%"
"03/30/2015","3,762.90","3,724.49","3,765.86","3,716.01","14.00M","1.35%"
"03/27/2015","3,712.81","3,712.35","3,734.07","3,700.82","12.23M","0.26%"
"03/26/2015","3,703.13","3,716.39","3,721.47","3,668.25","16.33M","-1.12%"
"03/25/2015","3,745.13","3,760.78","3,776.89","3,740.65","13.31M","-0.54%"
"03/24/2015","3,765.41","3,739.19","3,773.56","3,733.86","13.40M","0.37%"
"03/23/2015","3,751.58","3,763.38","3,763.38","3,730.62","13.45M","-0.38%"
"03/20/2015","3,765.80","3,735.41","3,772.10","3,735.41","29.87M","0.84%"
"03/19/2015","3,734.35","3,728.92","3,745.20","3,719.70","14.55M","0.17%"
"03/18/2015","3,727.92","3,732.14","3,738.42","3,712.56","18.60M","-0.21%"
"03/17/2015","3,735.88","3,781.00","3,786.10","3,719.56","22.14M","-0.92%"
"03/16/2015","3,770.48","3,729.87","3,775.75","3,729.87","15.03M","1.13%"
"03/13/2015","3,728.33","3,724.79","3,730.91","3,714.85","13.44M","0.33%"
"03/12/2015","3,716.18","3,720.20","3,733.59","3,709.84","15.56M","-0.10%"
"03/11/2015","3,719.78","3,677.42","3,724.41","3,675.54","15.01M","1.37%"
"03/10/2015","3,669.46","3,707.63","3,719.53","3,669.46","15.48M","-1.19%"
"03/09/2015","3,713.65","3,716.30","3,722.68","3,699.48","13.23M","-0.51%"
"03/06/2015","3,732.58","3,725.59","3,753.48","3,722.90","14.34M","0.03%"
"03/05/2015","3,731.38","3,700.95","3,735.71","3,697.22","13.56M","0.79%"
"03/04/2015","3,702.16","3,674.66","3,702.16","3,669.37","14.97M","0.95%"
"03/03/2015","3,667.25","3,713.41","3,720.95","3,665.27","16.30M","-1.24%"
"03/02/2015","3,713.39","3,709.98","3,729.61","3,703.93","14.53M","-0.03%"
"02/27/2015","3,714.44","3,700.29","3,714.44","3,681.23","19.70M","0.02%"
"02/26/2015","3,713.84","3,674.50","3,713.84","3,673.58","15.55M","1.14%"
"02/25/2015","3,672.08","3,668.35","3,688.95","3,660.57","13.65M","0.14%"
"02/24/2015","3,666.80","3,660.39","3,670.44","3,637.66","19.44M","0.24%"
"02/23/2015","3,658.12","3,647.92","3,658.12","3,640.33","11.58M","0.92%"
"02/20/2015","3,624.70","3,612.98","3,624.70","3,600.43","14.38M","-0.01%"
"02/19/2015","3,624.97","3,585.74","3,624.97","3,572.40","11.51M","0.81%"
"02/18/2015","3,595.82","3,580.19","3,602.18","3,579.35","11.82M","0.62%"
"02/17/2015","3,573.59","3,553.96","3,573.59","3,533.44","10.65M","0.31%"
"02/16/2015","3,562.39","3,572.26","3,575.55","3,557.93","8.49M","-0.37%"
"02/13/2015","3,575.54","3,571.01","3,587.81","3,567.02","15.54M","0.24%"
"02/12/2015","3,566.91","3,541.54","3,574.10","3,540.87","13.93M","0.82%"
"02/11/2015","3,537.86","3,536.44","3,551.96","3,530.33","11.74M","-0.17%"
"02/10/2015","3,543.84","3,516.79","3,552.80","3,502.99","11.85M","0.92%"
"02/09/2015","3,511.57","3,528.05","3,529.04","3,488.73","13.29M","-1.08%"
"02/06/2015","3,549.96","3,552.05","3,557.29","3,533.46","12.01M","-0.20%"
"02/05/2015","3,557.19","3,537.41","3,568.37","3,531.38","15.60M","-0.24%"
"02/04/2015","3,565.79","3,551.03","3,565.79","3,542.22","14.62M","0.25%"
"02/03/2015","3,557.03","3,547.25","3,572.39","3,542.47","17.55M","0.52%"
"02/02/2015","3,538.52","3,535.16","3,553.46","3,510.02","12.17M","0.23%"
"01/30/2015","3,530.31","3,554.88","3,562.55","3,520.14","16.36M","-0.51%"
"01/29/2015","3,548.39","3,511.93","3,549.29","3,511.90","12.65M","0.20%"
"01/28/2015","3,541.21","3,544.13","3,545.78","3,504.34","14.49M","0.29%"
"01/27/2015","3,530.80","3,551.78","3,565.83","3,516.11","14.45M","-0.54%"
"01/26/2015","3,549.96","3,495.02","3,551.90","3,492.76","14.41M","1.29%"
"01/23/2015","3,504.61","3,477.07","3,532.43","3,471.76","22.58M","1.38%"
"01/22/2015","3,456.95","3,425.31","3,462.94","3,397.80","21.88M","1.02%"
"01/21/2015","3,421.97","3,405.24","3,421.97","3,389.36","17.86M","0.56%"
"01/20/2015","3,403.04","3,401.83","3,416.27","3,394.01","12.52M","0.21%"
"01/19/2015","3,395.92","3,372.02","3,403.73","3,363.43","11.22M","0.82%"
"01/16/2015","3,368.38","3,304.39","3,368.79","3,304.39","17.27M","1.50%"
"01/15/2015","3,318.75","3,291.66","3,321.07","3,226.28","20.18M","1.37%"
"01/14/2015","3,274.03","3,281.95","3,309.71","3,258.45","18.97M","-1.08%"
"01/13/2015","3,309.64","3,252.71","3,323.71","3,252.07","14.42M","1.59%"
"01/12/2015","3,257.98","3,259.46","3,285.70","3,231.70","12.75M","0.30%"
"01/09/2015","3,248.19","3,274.53","3,297.29","3,228.92","14.85M","-1.07%"
"01/08/2015","3,283.22","3,235.79","3,283.22","3,231.27","16.24M","2.80%"
"01/07/2015","3,193.83","3,212.63","3,213.59","3,186.74","16.02M","0.11%"
"01/06/2015","3,190.24","3,213.48","3,226.41","3,189.48","13.43M","-0.56%"
"01/05/2015","3,208.15","3,270.35","3,306.17","3,205.26","14.49M","-2.24%"
"01/02/2015","3,281.61","3,297.05","3,302.90","3,266.76","8.19M","-0.11%"
